"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1977","1977",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1978","1978",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1979","1979",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1980","1980",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1981","1981",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1982","1982",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1983","1983",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1984","1984",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1985","1985",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1986","1986",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1987","1987",1.2,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1988","1988",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1989","1989",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1990","1990",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1991","1991",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1992","1992",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1993","1993",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1994","1994",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1995","1995",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1996","1996",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1997","1997",1.1,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1998","1998",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","1999","1999",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2000","2000",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2001","2001",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2002","2002",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2003","2003",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2004","2004",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2005","2005",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2006","2006",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2007","2007",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2008","2008",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2009","2009",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2010","2010",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2011","2011",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2012","2012",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2013","2013",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2014","2014",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2015","2015",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2016","2016",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2017","2017",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","SWE","Sweden","2018","2018",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1960","1960",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1961","1961",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1962","1962",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1963","1963",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1964","1964",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1965","1965",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1966","1966",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1967","1967",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1968","1968",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1969","1969",0.6,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1970","1970",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1971","1971",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1972","1972",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1973","1973",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1974","1974",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1975","1975",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1976","1976",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1977","1977",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1978","1978",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1979","1979",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1980","1980",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1981","1981",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1982","1982",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1983","1983",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1984","1984",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1985","1985",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1986","1986",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1987","1987",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1988","1988",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1989","1989",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1990","1990",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1991","1991",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1992","1992",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1993","1993",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1994","1994",1.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1995","1995",0.9,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1996","1996",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1997","1997",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1998","1998",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","1999","1999",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2000","2000",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2001","2001",1.1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2002","2002",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2003","2003",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2004","2004",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2005","2005",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2006","2006",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2007","2007",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2008","2008",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2009","2009",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2010","2010",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2011","2011",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2012","2012",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2013","2013",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2014","2014",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2015","2015",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2016","2016",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2017","2017",0.3,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2018","2018",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","CHE","Switzerland","2019","2019",0.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2009","2009",1.8,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2010","2010",1.5,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2011","2011",1.2,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2012","2012",1.3,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2013","2013",1.7,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2014","2014",1.6,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2015","2015",1.4,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2016","2016",1.8,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","TUR","Türkiye","2019","2019",1,"D","Difference in methodology"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1960","1960",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1961","1961",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1962","1962",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1963","1963",0.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1964","1964",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1965","1965",0.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1966","1966",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1967","1967",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1968","1968",0.7,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1969","1969",0.7,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1970","1970",0.8,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1971","1971",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1972","1972",0.9,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1973","1973",1.2,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1974","1974",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1975","1975",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1976","1976",1.6,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1977","1977",1.4,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1978","1978",1.5,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1979","1979",1.2,"B","Break"
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1980","1980",1,,
"CICDHOCD","Assault","TXCMILTX","Deaths per 100 000 population (standardised rates)","GBR","United Kingdom","1981","1981",0.7,,
